Date,BTC-USD,LTC-USD,NMC-USD,DOGE-USD,XRP-USD,DASH-USD,XMR-USD,XVG-USD,XLM-USD
2015-01-14,-0.3949011050992578,-0.4537716628147367,-0.39641348546644106,-0.3352600742786981,-0.31713284182305634,-0.36945393320498643,-0.517863219952083,1.0,-0.1828161120914712
2015-01-21,0.2739651056814001,0.18694740607661298,0.15591291445405564,0.33043476060201904,0.17002739134073486,0.47329345271835743,0.16886927714212785,-0.16666671719414827,0.17044929306401913
2015-01-28,0.030930290017661122,0.36314455382082844,0.05492506743869341,-0.05882350143807158,-0.1010628475262767,0.031109031585889735,0.113718515943116,0.0,-0.031460239766738174
2015-02-04,-0.030190439529981128,-0.04255828042946985,-0.004933950207834048,0.020833289121786835,-0.09832999614592963,0.11008796224010453,-0.00513097837024834,-0.5999999909050527,-0.2308477642359178
2015-02-11,-0.03380162208504478,-0.03621505412388237,-0.07453644560306205,-0.06122446151231231,0.020595628331222082,0.7665799272689204,-0.20031707293470202,1.0,-0.06640107276486296
2015-02-18,0.07820337459521753,0.05830596025055046,0.08672023259108008,0.03623184279545244,0.0010888415911256555,-0.12062034039952807,0.07347822255619563,0.24999997157829057,-0.10099570704009653
2015-02-25,0.004840758836872405,-0.014123499141024842,0.0002271364088317629,-0.006992958602853316,-0.028279292513566867,-0.022672276581624407,0.4697493353429647,2.799999927240422,0.0015822168085004584
2015-03-04,0.15000635488369274,0.07110755887708842,0.00182716698015839,0.007042204447024192,-0.25139913827120786,0.2612069539932671,0.13116749585758125,-0.2631578519074498,-0.08751968117869835
2015-03-11,0.08527158030811033,0.04961403484505067,0.030286341534258465,0.013986018967353298,0.019637148110553282,-0.10519276654484389,0.7324948837005314,0.0,0.014542885258515437
2015-03-18,-0.1352322089939122,-0.14002997352342683,-0.14047233069647358,-0.08275864975887981,0.033825428684717496,-0.011417159427921542,-0.10862666126730591,-0.07142859462996654,-0.09010236125240323
2015-03-25,-0.039414919926471725,-0.03982689224582747,-0.02569921287195165,-0.015037599743536134,-0.1380614576012653,0.706783896943397,0.2029187199596425,-0.07692303387007282,0.10052510907277079
2015-04-01,0.027652645991107283,0.0027911021027242633,-0.058011635921374594,-0.015267181508269445,-0.13263851800885584,-0.1410845224282017,0.26288438059426733,0.08333328280585173,-0.09202452673243378
2015-04-08,-0.03687282792720503,-0.05475587392509429,-0.1398591945584846,-0.09302317973579133,0.11054890662660855,-0.2458261503036927,-0.21774648611405945,-0.07692303387007282,-0.005630673444275702
2015-04-15,-0.0619798303646627,-0.10371765902884045,0.06397842936929687,-0.07692310084141163,-0.08769929693629874,-0.11995392893878964,-0.10499510125424083,0.0,0.043790180646349874
2015-04-22,0.03451417112156663,0.02835133919552235,-0.06660052402387096,0.018518524756479415,0.0011236331300623625,0.20430339603393421,-0.11106120139460673,0.2499999242087776,-0.0057866622991624705
2015-04-29,-0.001340601598758595,-0.014988931702110464,-0.014923648488470165,-0.06363638468252186,0.0012469896645148637,-0.18016535937202505,-0.16917841584021454,-0.06666663028687769,-0.00618402937612994
2015-05-06,0.005035022294844982,0.010654024220224656,-0.07211411208823093,-0.135922307464737,-0.062274266787904486,-0.05450462667818312,-0.054361787300966635,-0.1428571242960267,0.014641229038957482
2015-05-13,-0.0017064507399774387,-0.005092187350878796,0.009359181514753345,0.2808988865087152,-0.12312390264369943,0.01128802793503314,0.04560553862120287,0.16666664140292586,0.027056315871566428
2015-05-20,-0.006689796133655279,0.020921836756959244,0.02907678731923169,0.17543858865316975,-0.004392606494980411,-0.00042578193068743,-0.06576960844925539,-0.1428571242960267,-0.028802221696642705
2015-05-27,0.00877018607444846,0.24538244061997272,0.05551267275307992,0.4328358533123524,0.19534466232295067,-0.0365209600801466,-0.04172966197350292,0.16666664140292586,0.3052440785022379
2015-06-03,-0.05511187226806025,-0.09365747639613942,-0.0911631578127764,-0.20833339649268534,0.002800012801684071,0.021397144625581177,0.07406280322139192,-0.35714284322202006,-0.12579660949810967
2015-06-10,0.02398760980152903,0.07421107936515647,0.030526689182197142,0.05263159910237647,0.02068791391785263,-0.006217401012599599,-0.02862997784780874,0.2222221885372344,-0.016164866823087487
2015-06-17,0.08402952395142615,0.727005304339682,0.6719595184086546,0.3125000227373682,0.27480720395709013,0.06632825190526725,0.08864177460746236,0.09090912097503123,0.2036083050333577
2015-06-24,-0.024931057031153392,-0.07907406939510986,-0.11811521379531664,-0.11428568458792787,0.07764343408035668,-0.04389889138652858,-0.0004008893616336273,0.0,-0.06932551032350875
2015-07-01,0.05194834740283705,0.4262804376122058,0.40979958772280867,0.026881689724540747,-0.0009956418016134894,0.02753663717195587,-0.021984328394858643,-0.08333335859707414,-0.021857889466847302
2015-07-08,0.05409297184168804,0.8539370202959311,0.7629807391147774,0.020942415556987948,-0.18573889266872723,0.06870645948958343,0.009380739316360076,0.7272726370749063,-0.10055867030907528
2015-07-15,0.03291259652079104,-0.5104405834478303,-0.48451715766339476,-0.12307688978260034,-0.10292642748731107,0.13612800716782747,0.07863421875726728,0.15789479730712963,-0.0745341960016912
2015-07-22,-0.007335702261309307,0.025654657946186488,-0.013201831895592653,0.04093564215769674,-0.07132230124691175,0.013086052849854202,0.06341303217145078,-0.2272727197562422,0.07276587023396242
2015-07-29,0.042285873732280654,0.20969814828768074,0.06257304502890926,0.028089855949938736,0.1340991316819471,0.018065312854361304,0.02260605041493391,0.05882354829400738,-0.07441556979951269
2015-08-05,-0.03178411624686017,-0.11213557168264188,-0.06495652333837754,-0.08196720268607682,-0.05499947242238856,-0.03541275961536139,0.2501149214783287,0.2222221885372344,-0.10209892974933721
2015-08-12,-0.0520395061090041,-0.045349310688553635,-0.10599123893633033,-0.07142859617672681,0.015329101371170495,-0.12886190170865108,-0.21018594864646079,-0.18181815926872658,-0.10301105198405569
2015-08-19,-0.1087927216358292,-0.07093455455208697,-0.2054277048038391,-0.10897435299477498,-0.03375475478050127,-0.09321804229716857,0.03810327117294632,-0.22222223906471605,-0.10335685430170038
2015-08-26,-0.04495860903644466,-0.2049990202265839,-0.1693725038681103,-0.071942472403967,-0.04077748158650418,-0.07787050450634381,-0.22134936903807212,0.14285712429602682,-0.012315364160873865
2015-09-02,0.010739921853090584,-0.08126512706631728,0.09774857292119687,-0.05426353091300751,-0.015891932539980336,-0.035322575689437974,-0.013287491847138289,-0.12499998578914528,0.1855361880965125
2015-09-09,0.04971325501648405,0.12009228381619663,0.08427390865672924,0.05737701007278817,0.03122054955551623,-0.03664036392219361,0.08264280266027035,0.21428571892599324,-0.07109797821304586
2015-09-16,-0.036343157891099875,-0.014576033716308556,-0.03140184977650129,-0.031007651374896583,-0.03797469969768785,-0.004656021193297111,-0.004957314247106104,-0.17647059138233456,0.009057934336698326
2015-09-23,0.020534395585687593,0.008123575341140832,-0.04978649289935788,-0.00800006053596447,-0.08979923188625227,0.03179461359850766,-0.05275859499706337,0.0,-0.07630157086490208
2015-09-30,0.012876825143478321,0.024553049593762033,-0.014312975908028935,-0.016129037936491453,-0.18807747465841385,-0.06123278392854159,-0.13651592397513856,0.21428571892599324,0.08066076836598723
2015-10-07,0.020016943718757618,0.020690074192089236,-0.01699082941499197,-0.02459017273362263,-0.07654187690729453,0.03615476350806479,-0.04157189036524889,-0.29411763447066175,-0.10251793157186762
2015-10-14,0.04959062346206311,0.013335436334807715,-0.013093811455879178,0.008403364427353122,0.07314649495232772,-0.05292245671884077,0.007654578528716316,0.08333328280585173,-0.031062126469262208
2015-10-21,0.07747327132060522,0.003143397226398781,-0.013905433132909484,-0.01666661209698317,-0.12520837890184322,0.06913793424787973,0.031713648946566364,0.1538461377012772,0.0118924206886033
2015-10-28,0.11165121203636952,-0.004456364076302788,0.002737593039687347,0.06779656941075296,-0.01016301103320516,-0.11020314855950941,0.11306776503646798,0.06666669091985922,0.03219213798612319
2015-11-04,0.3510789670280372,0.3642481853162629,0.43357236969302937,0.18253968803927267,0.05818186309538165,0.21656715444316377,0.1270862103974435,-0.12499998578914528,0.07920794704001954
2015-11-11,-0.24413996459761222,-0.2980530499422076,-0.2673844142564682,-0.16107378289831575,-0.13806353061795806,-0.11972690308567635,-0.10985053386485544,-0.1428571242960267,-0.09908257253074837
2015-11-18,0.07556152138974248,0.0727826290270106,0.06015117581406959,0.07999990686774705,-0.00140714021275834,0.027152490869253754,-0.07713093864553144,-0.16666671719414827,-0.028004107967028125
2015-11-25,-0.019080076378314326,0.04989156123603644,0.10717510368043981,-0.03703699711408559,0.014091121103107618,-0.08626518938267747,-0.06709633418829375,0.600000036379789,-0.0005238384613907021
2015-12-02,0.09439504050990388,-0.0006547806687930979,-0.048975211108011174,0.0,-0.03358034879088745,0.01422825365632363,-0.048998671331918264,0.06250002131628207,-0.07389938555528675
2015-12-09,0.16252251517437788,0.09777240833181322,0.06790181154926889,0.0923077233058549,1.0424156852312612,0.15085786817495417,0.2261669036164562,0.11764698958863984,0.16751565743298347
2015-12-16,0.08949787995121428,0.008146583926326167,0.01595416290735896,0.05633804548928567,-0.20743873519341416,0.06897198565480611,0.1480292144802975,-0.2631578519074498,-0.10518668321648916
2015-12-23,-0.027549028571750567,-0.03267172197175594,-0.06334121405804694,-0.020000054327147576,-0.10866025214507513,-0.058233774422844164,-0.07080828430718378,0.5714285621480133,-0.056338016622165865
2015-12-30,-0.03567127069002962,-0.03323855191729641,0.006962789121733648,0.04081634067241535,0.026739754581574182,0.3896626626595494,-0.08546713812084772,-0.40909092036563666,0.012055134082784358
2016-01-06,0.005824893107642559,-0.0016131027725807545,-0.057001980594370893,-0.1176470979866997,-0.02895506270684345,-0.039165277277496746,0.1451721545859821,0.0,-0.051616558444881555
2016-01-13,0.00761117005702272,0.006503429239653746,0.0746576290689942,0.31111112069261937,-0.0348159198916731,-0.08290009110598229,-0.04108671825645083,0.0,0.09090908457941937
2016-01-20,-0.028080031152038942,-0.02516961332996326,-0.029638612505940576,-0.050847435331738855,-0.07128057660345333,0.5412293333805398,0.10487869311421538,-0.3076922754025546,-0.0016447493340105979
2016-01-27,-0.06010524108871562,-0.029830026684209865,0.01239215609470845,1.7083333622061811,0.20906892842524116,-0.12115280608333878,0.14161042546375313,1.2222220874822711,0.2273476146782012
2016-02-03,-0.06335380911886646,-0.07298061836021374,-0.08628389141481974,-0.41758239790104457,0.05794648531309643,-0.004542545723493996,-0.19463389398341135,-0.25,-0.19149887928767784
2016-02-10,0.031625930945369474,0.015658568233631875,0.016159382866251182,0.12452825712761029,0.1409269791957719,-0.08139105040596939,-0.023476869388901367,1.0,0.02324292752769419
2016-02-17,0.09085050752950163,0.047098002306041664,0.04405688102094252,-0.06711411690090696,0.03629181122840763,-0.041628486843666934,0.526060407854567,0.4000000242531927,0.16711731170136424
2016-02-24,0.020736343005616664,0.04129554030439464,0.0004448075824119435,0.0,-0.007618580262942376,0.0935143969726362,0.09287923229946027,0.30952383014727225,-0.09221496505544191
2016-03-02,-0.0022731181676023393,-0.0029186383464883114,-0.018700256115486535,-0.12230215074172368,-0.005695874746109109,-0.03396712157999704,0.03292604845090974,-0.2181818241950062,-0.0382848332883875
2016-03-09,-0.02153128507093216,-0.025310408159549214,0.5125561806786743,-0.05737701007278817,0.003237824639269027,0.17713343211687915,0.5011484743159316,1.1162791091182132,0.18312098968840806
2016-03-16,0.005184884183852212,0.0090065283155365,-0.23206059760154574,0.004347795827776224,0.015144049801250059,0.3844624054610686,-0.07669837489074804,0.7912088043882819,-0.04172275040575624
2016-03-23,0.0024699559797363158,-0.020121553928407088,0.04508717500507964,-0.08225107925130581,0.018830981814156544,0.04141337111273691,0.26829162343535917,-0.306748472830102,0.017790288912748364
2016-03-30,-0.0031384032855886757,0.0044005388018737435,-0.09213152824908521,0.09905660344980616,-0.11293806224324221,0.04378011745581745,-0.03726790826930826,0.0,-0.06761727397729889
2016-04-06,0.014436219112531123,-0.0036075314933406988,-0.026112956990086644,-0.09012875509676155,-0.06981466542574333,0.0032407221974988243,0.0711241087283343,0.9115043962880511,0.06314752790033507
2016-04-13,0.0036358037115011843,-0.001759495157862001,-0.05161316592906873,0.08490568951745225,-0.08523633580444256,-0.07133862890692455,-0.3291540516275615,-0.6435185331777267,-0.12900237746545218
2016-04-20,0.05926005365941278,0.03296386515393945,0.02066465261968875,-0.017391309849495218,0.18190488707399388,-0.03383758426650807,-0.029029820383608795,-0.2987012698625383,-0.0015983073447649598
2016-04-27,-0.0009211803439698185,0.13211213396240007,0.052642553259284686,0.008849560371194887,-0.1004977620317341,0.042320030725743196,-0.07412665705778543,0.0,0.016008535964228576
2016-05-04,-0.002305006282797062,-0.019704381105719704,-0.06494030653672767,-0.03070179609563184,-0.0737362025385574,0.056950537117878675,0.0022623960436165547,-0.09259262378239708,-0.03361339656690965
2016-05-11,0.015157012490668809,0.03849106914957279,0.011360273905694829,0.06334843923133215,-0.004198245239660281,-0.005895573529686171,-0.034375366226976345,-0.16326529248570998,-0.021739168946466658
2016-05-18,-0.035295064237998,-0.006069819897788098,-0.17744513790045613,-0.04255320598198897,-0.021890761467560194,0.1345867673147807,-0.02520700897832462,-0.24390243686021484,-0.07722222948021462
2016-05-25,0.03343630026350519,0.0649764158791144,-0.006600275623782514,0.013333370413769918,-0.06017900323006209,-0.040272523340769584,0.007708567896482776,-0.12903224481485331,-0.10355202710199218
2016-06-01,0.1865702840785981,0.1549503828741492,0.01071996401623121,0.008771932623867995,0.017110608312657538,0.09655181006199598,0.07731567861117838,0.0,0.015446569239007335
2016-06-08,0.06814113197520388,-0.004651110108567003,0.05563510483491996,0.15217392954848563,0.0038154182015412985,-0.034692217167878736,0.20309052916647996,-0.14814813068185761,0.049603167728687
2016-06-15,0.3335676468107769,0.20618905190371328,0.0922409856931945,0.2641508584366674,0.15342091702612337,0.09914192010082701,0.4202695360954871,0.0434782746237381,0.08506615133874695
2016-06-22,-0.18573601833186115,-0.31979283727119745,-0.08582885725612499,-0.1641790565007013,-0.044188158685590784,-0.1573511721793014,-0.01618637793581368,0.04166660350731455,-0.03252030321797783
2016-06-29,0.07910545767344379,0.08907655622289479,0.07736623111929442,0.08571420850004374,0.04325344650291729,-0.015082118335344341,0.03062005816751956,0.36000005820766234,0.28631454036456727
2016-07-06,-0.04867542492249555,-0.019463506749232806,-0.07730040530833948,-0.09539470157084107,-0.008862883424703982,-0.014065300991303986,0.1851573109710416,-0.058823548294007266,-0.18805414751988647
2016-07-13,0.027344723680910787,0.00889619524547447,0.028377289570123976,-0.04727276999041585,-0.03228250889947326,0.10226176161402956,0.05479904510778133,-0.18750000710542736,0.1718390530055025
2016-07-20,0.010536776742611442,-0.006804865912463209,0.034060021587048794,-0.09541980111418802,0.004855129745925391,0.1553164692689426,-0.13312638332286386,-0.1538461377012773,-0.09808724880495867
2016-07-27,-0.015002812614352767,-0.03701010178631503,-0.06898099922927792,0.004219380007363105,-0.06889029125966972,0.03944760992765195,0.06539069758518723,0.1818181592687267,0.05927135024678898
2016-08-03,-0.11716316658828807,-0.055268242078973184,-0.12235018136967901,-0.09663866034330904,-0.026447909267291236,0.023907351559269596,-0.002379143693487795,-0.1538461377012773,-0.03542097434721514
2016-08-10,0.01872937860638557,-0.0016753445571241476,0.021961109838409154,0.09302329044263336,0.0641333924217149,0.16270440124451335,0.06889965625982697,-0.18181815926872658,0.005321958377092262
2016-08-17,-0.025125614604509572,-0.03608870118685903,-0.09633201332046204,0.05106378525534305,-0.010825628240217156,0.2508549695116311,0.10912575711246975,0.27777776093528384,0.04605609653314047
2016-08-24,0.005994924771717702,0.05404584913649346,0.00827936639890936,-0.07287446291942068,-0.007023863809667574,-0.11181249376932456,0.8916808959227567,-0.21739129403219648,-0.05161941614414289
2016-08-31,-0.009446826528020758,0.007874691706051706,-0.030289055541765086,0.013100473032568338,-0.015627574532808608,-0.06986849399829731,0.929981053772654,0.0,0.00693708608962984
2016-09-07,0.0943783319604139,0.04079578836424558,0.016838754713329518,-0.01724138471756642,-0.013703235240972722,0.020949188891724146,0.5920869892621736,0.166666616139185,0.023317426941367403
2016-09-14,-0.030593103719794623,-0.04423393636296791,0.052391646455746566,0.021929799647575576,0.40681124732217144,0.0446995392322298,-0.2613042175410215,0.0,0.20093211835368607
2016-09-21,-0.017881850829162493,-0.011634533167304117,-0.02283479910657571,-0.021459203611772892,-0.17584000184851223,-0.0550024294724879,0.07888916175706573,0.4285714038232733,-0.0780508771611006
2016-09-28,0.01575557849712772,0.020713585727272887,-0.019646285783211592,0.013157867023707581,0.3026450553924602,0.040720162830745865,-0.14243776579641076,-0.1999999514936147,0.4340505562670429
2016-10-05,0.012098543341911405,0.00024185263208020835,-0.003972802644702789,-0.03463204663114028,-0.17186453091444398,0.0035796328986745785,-0.17615340730528706,0.04166660350731455,-0.24787995780798988
2016-10-12,0.03876704843695622,0.015606228954580192,-0.0465861781721999,0.01793722616867699,0.08127877581165222,-0.05108168451140682,-0.036339688707781925,0.0,0.10104072062393765
2016-10-19,-0.009310845422578984,-0.03265522318667502,-0.08305067267731425,-0.02643172738095456,0.13906296251829064,-0.08235568249649028,-0.05156974624356936,-0.03999994179233757,0.05159514208354721
2016-10-26,0.09107609829410146,0.06417043237420161,-0.003789019868640331,-0.01809955406609498,-0.06720200982108915,-0.0750802859614742,-0.052362390029128236,-0.1250000378956112,-0.18501873501806787
2016-11-02,0.07629667332309453,0.02063899141740566,-0.11586042994641366,0.013824923421382085,-0.030538838382307643,-0.07953929321019426,-0.27481099365516926,0.23809523397054555,-0.07031249916406734
2016-11-09,-0.023697735542574594,-0.05844557701422903,0.024849645825961497,0.04090907136622968,-0.0173923533452911,0.08533938518319095,0.37292865059609936,-0.1538461377012773,-0.027187321859528435
2016-11-16,0.028930967278349096,0.040073972125592494,-0.031764060804052585,-0.03493451002620618,-0.02933533607846206,-0.025601097108409854,0.06385400948843678,0.0,-0.09959354018032074
2016-11-23,0.0005321112053369159,-0.023425993666736256,-0.03852872888151282,-0.009049777033047435,-0.09959190207740054,-0.09938474448036871,0.20225539813241356,0.0,-0.02200899998186756
2016-11-30,0.001473265795740586,-0.00803244172051909,-0.09859318573305753,-0.022831025348573175,-0.047868542782869894,0.04629845824553169,0.13050397126792257,0.0,-0.060011593165473553
2016-12-07,0.030094289284603226,-0.07135461814568556,-0.019146982620548814,0.0,0.019039056049257264,-0.024860662393457522,-0.11820856478594433,-0.13636368146254685,0.6985882158390162
2016-12-14,0.017378521780760048,0.0009983256402279483,-0.013965848632183753,0.014018662355310463,-0.021310716599115986,0.054712773887265476,0.06586630970596308,0.21052639640950632,-0.22298518828610314
2016-12-21,0.0675640054874398,0.009363018956910496,-0.07683372989715476,0.04608296630540809,-0.03877704915619118,0.07135654586674778,-0.015324985207400887,-0.26086956865593447,0.3069766887801624
2016-12-28,0.1697749483131732,0.25124199931087055,0.32308780542855864,-0.01762115158730304,-0.04220321877800648,0.026556631942301845,0.7023044786846953,0.17647053788264722,-0.10711742569180949
2017-01-04,0.18322072811578116,0.05829787491488303,0.21083765310379876,0.05829601767581383,0.06431232511771467,0.6402818990746784,0.3145007290725723,0.15000005456968357,0.09007576322098032
